// === Summary === (Jungle),
// territory_vo_18_  - 5 entries  63 words  8 lines,
// other  - 119 entries  751 words  133 lines,
// TOTAL  - 124 entries  814 words,
unit_4077,"M23T Combat Cab"
unit_4098,"M23T Combat Cab"
unit_4099,"M23T Combat Cab"
unit_4078,"M23T Combat Cab (Deployed)"
unit_4121,"M23T Combat Cab (Deployed)"
unit_4120,"M23T Combat Cab (Deployed)"
unit_4077_descr,"This armored personnel carrier can reinforce squads or deploy additional infantry units. It also has its own escort of troopers wearing Fortis powered armor suits."
unit_4093,"Gunship Platform"
unit_4095,"Summoned Platform Gunship"
unit_4028,"Reaper"
unit_4030,"Venator"
unit_4031,"Venator"
unit_4032,"Scarab"
unit_4033,"Scarab Spitter"
unit_4034,"Scarab Spitter"
unit_4124,"Giant King Tanker"
ability_thermite_drone_spawn_title,"Thermite Drone"
ability_thermite_drone_spawn_descr,"Call in a drone that can be used to spray an area with burning thermite."
ability_saw_blade_eject_title,"Eject Saw Blade"
ability_saw_blade_eject_descr,"Eject the saw blade at high RPM causing it to launch forward and deal damage to anything it passes through."
ability_sawmaster_uparmor_title,"Blade Armor"
ability_sawmaster_uparmor_descr,"Increase the armor of the SawMaster"
ability_phosphorus_strike_title,"Phosphorus Strike"
ability_phosphorus_strike_descr,"Call in a TAC Fighter to drop Phosphorus bombs at the target location."
ability_perimeter_turrets_drop_title,"Perimeter Defense Drop"
ability_perimeter_turrets_drop_descr,"Deploy a string of air-dropped defensive turrets to form a defensive perimeter."
ability_jungle_hmg_deploy_title,"Deploy Machine Gun"
ability_jungle_hmg_deploy_descr,"Temporarily deploy a machine gun to provide direct fire support."
ability_jungle_mortar_deploy_title,"Deploy Light Mortar"
ability_jungle_mortar_deploy_descr,"Temporarily deploy a mortar to provide indirect fire support."
ability_infiltrator_flare_title,"Activate Infiltrator"
ability_infiltrator_flare_descr,"Temporarily deploy an infiltrator on the target location. This elite sniper unit can't move but cannot be detected by the enemy."
ability_flare_grenade_title,"Throw Flare Grenade"
ability_flare_grenade_descr,"The pyrotechnic effect of this device attracts Bugs. The consecutive detonation is not lethal but does have a strong suppressive effect."
ability_sawmaster_spin_title,"Spinning Stun"
ability_sawmaster_spin_descr,"Creates a strong suppression effect all around the SawMaster."
ability_base_remote_artillery_title,"Artillery Support."
ability_base_remote_artillery_descr,"Call in an accurate artillery strike originating from the main base of operations."
ability_ps_sprint_title,"Sprint"
ability_ps_crippling_shot_title,"Crippling Shot"
ability_ps_sensor_flare_title,"Sensor Flare"
ability_ps_focus_title,"Enter Focus Mode"
ability_ps_exit_focus_title,"Exit Focus Mode"
ability_ps_hover_title,"Hover Mode"
ability_ps_descend_title,"Descent"
ability_mech_artillery_activate_direct_mode_title,"Enter Direct Firing Mode"
ability_mech_artillery_disable_direct_mode_title,"Disable Direct Firing Mode"
ability_hover_mortar_napalm_title,"Fire Napalm Dispenser"
ability_hover_mortar_napalm_descr,"Fire a drone that releases Napalm beneath it! This drone explodes on death"
ability_hover_mortar_flare_title,"Fire Flare Drone"
ability_hover_mortar_flare_descr,"Fire a drone that greatly increases LOS and will boost damage inflicted on the enemies it hovers over! This drone explodes on death"
ability_cab_deploy_title,"Deploy the M23-T"
ability_cab_deploy_descr,"Deploy the M23-T making it possible to request and reinforce units"
ability_cab_undeploy_title,"Undeploy Undeploy the M23-T"
ability_cab_undeploy_descr,"Undeploy the M23-T giving back mobility"
threat_tunnelersmutation,"Tunnelers"
threat_scarabsmutation,"Scarabs"
threat_scarabspittersmutation,"Scarab Spitters"
threat_reapersmutation,"Reapers"
threat_venatorsmutation,"Venators"
,
,
// #### Mission_Jungle_Test.Lines ####,
,
// territory_vo_18_  - 5 entries  63 words  8 lines,
// other  - 5 entries  18 words  5 lines,
jungle_test_missionobjective,"Rescue the survivors and clear the hives"
territory_vo_18_jungle_test_intro_1,"Welcome to the jungle, Commander. We have dropships down in Bug country - find the survivors and bring them home."
territory_vo_18_jungle_test_success_1,"Survivors are home and the hives are ash. Outstanding work - the only good Bug is a dead Bug."
territory_vo_18_jungle_test_rescued_1,"One group of survivors has been rescued. Good work, commander!"
territory_vo_18_jungle_test_rescued_2,"Only one group of survivors remaining, commander!"
territory_vo_18_jungle_test_rescued_3,"All groups of survivors have been rescued!"
objective_title_jungle_test_rescue,"Rescue the crashed dropships"
objective_bubble_jungle_test_rescue,"Place drop zone"
objective_title_jungle_test_clear,"Clear the hives"
objective_bubble_jungle_test_clear,"Destroy"
