achievement_global_launch_workshop_title,Everyone does their part
achievement_global_launch_workshop_descr,Launch a scenario from the Community Content screen
achievement_global_finish_campaign_title,Service Guarantees Citizenship
achievement_global_finish_campaign_descr,Complete the Kwalasha campaign
achievement_global_medic_title,MEDIC!
achievement_global_medic_descr,Kill some of your own troopers with an MX-90 Grenade
achievement_global_kills_bronze_title,The only good bug is a dead bug
achievement_global_kills_bronze_descr,Kill 2000 Arachnids
achievement_global_kills_silver_title,The only good bug is a dead bug
achievement_global_kills_silver_descr,Kill 8000 Arachnids
achievement_global_kills_gold_title,The only good bug is a dead bug
achievement_global_kills_gold_descr,Kill 20000 Arachnids
achievement_global_kill_tankers_bronze_title,Anti-Tanker
achievement_global_kill_tankers_bronze_descr,Kill 10 Tanker Bugs
achievement_global_kill_tankers_silver_title,Anti-Tanker
achievement_global_kill_tankers_silver_descr,Kill 50 Tanker Bugs
achievement_global_kill_tankers_gold_title,Anti-Tanker
achievement_global_kill_tankers_gold_descr,Kill 200 Tanker Bugs
,
ability_tactical_command_title,Direct Command
ability_tactical_command_descr,"Target a friendly infantry unit to boost its performance:
 • Reload time -90%
 • Movement speed +50%"
ability_inspiring_command_title,Local Command
ability_inspiring_command_descr,"Boost the performance of all nearby friendly infantry:
 • Reload time -50%
 • Resistance to suppression increased"
,
ability_designate_target_descr,Enemy units in the target area take extra damage when they are hit by your units.
