// NAME,
briefing_trigger_1108_text,"I've got nuke techs on my team, Director. Give me a couple of warheads and I’ll have that place lit up within the hour."
//,
// 8.director,
briefing_trigger_1110_text,"Very well. I'll extend your contract to cover destroying the hive. Captain Zhao, your troops can stand down for now."
,
,
,
,
"// ============== /OBJECTIVES/CLEAR THE FINAL HIVE/BRIEFING ============== ",
// 9.junior,
briefing_trigger_1241_text,"Director, Captain Zhao reporting. We have encountered a large Bug hive at the last site."
//,
// 8.director,
briefing_trigger_862_text,That must be the source of all Arachnid activity in the sector. You’ll have to clear it out. This is now the mission priority.
//,
// 9.junior,
briefing_trigger_1307_text,Very well. We’ll get the job done.
,
,
,
,
"// ============== /MUTATIONS/TANKERS/BRIEFING ============== ",
// 10.merc,
briefing_trigger_1239_text,"Heads up, Fed. Our seismic sensors show something big near you. Watch out."
//,
// 9.junior,
briefing_trigger_1240_text,"We're Mobile Infantry. Real soldiers. Whatever it is, we can handle it."
,
,
,
// TRIGGER TEXTS,
,
,
speech_trigger_1103,Build
,
timer_trigger_1199_descr,Extracting Soil Sample
,
,
,
,
,
// 5.ANNOUNCER,
speech_trigger_908,Defend
,
speech_trigger_1104,Build
,
timer_trigger_1201_descr,Extracting Soil Sample
,
,
speech_trigger_1105,Build
,
,
,
,
timer_trigger_1197_descr,Extracting Soil Sample
,
speech_trigger_1244,Mk.II Troopers unlocked
,
speech_trigger_1092,Build
,
speech_trigger_1348,Construct Turret
,
speech_trigger_1349,Construct Turret
,
,
